id,text,aspect,polarity
3418,"meat dishes now adorn the selections , although there 's still a large number of vegetarian friendly choices .",vegetarian friendly choices,positive
83,reasonable prices .,prices,positive
2940,they bring service up a notch by offering complementary amuse bouche to all tables and gave us a small dessert for our celebration .,amuse bouche,positive
2940,they bring service up a notch by offering complementary amuse bouche to all tables and gave us a small dessert for our celebration .,service,positive
2141,"try the crunchy tuna , it is to die for .",crunchy tuna,positive
1854,it wo n't break the bank but i also wouldnt come back for the food .,food,negative
396,"all in all , this midtown gem instantly became one of my favorite sushi restaurants in the city .",sushi,positive
614,it is a lot of fun with live entertainment and all kinds of disney type special effects .,live entertainment,positive
614,it is a lot of fun with live entertainment and all kinds of disney type special effects .,special effects,positive
3012,"if you 're looking for perfect traditional sushi , go here - if you 're looking for interesting combinations , try sushi of gari 's ( east side ) .",sushi,positive
3012,"if you 're looking for perfect traditional sushi , go here - if you 're looking for interesting combinations , try sushi of gari 's ( east side ) .",sushi,positive
2621,"no refills on fountain drinks , though .",fountain drinks,negative
605,wow over 100 beers to choose from .,beers,positive
2017,be careful of portions - they 're huge .,portions,positive
2974,"the steak tartare is a great bet , they fix it for you at the table .",steak tartare,positive
2456,my first time there i happened not to like the crab croquette apt that i ordered and they were happy to change it for me without making no big deal .,crab croquette apt,negative
25,great for large groups and celebrations - our super happy waiter was the entertainment of the evening .,waiter,positive
520,did i mention the wine ?,wine,neutral
3383,"plus , on wednesday nights the house wine is unlimited !",house wine,positive
2522,like saying her bread comes from a special bakery when we have seen her buying it downtown Manhattan .,bread,negative
2386,the dim sum servings here are a bit larger than i 'm used to .,dim sum servings,neutral
3332,"however , in the summer of 2003 , it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup .",management,neutral
3332,"however , in the summer of 2003 , it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup .",door,positive
3332,"however , in the summer of 2003 , it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup .",glass front,negative
717,we wo n't go to this place again for a good meal .,meal,negative
1345,"barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed , however herb mix or other sauce would have done much to enhance .",barbecued codfish,positive
1345,"barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed , however herb mix or other sauce would have done much to enhance .",seasoning,negative
1345,"barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed , however herb mix or other sauce would have done much to enhance .",spice rub,negative
1345,"barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed , however herb mix or other sauce would have done much to enhance .",herb mix,negative
1345,"barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed , however herb mix or other sauce would have done much to enhance .",sauce,negative
1159,"after dinner , take your date to the huge dance floor , probably one of the biggest you 'll see in ny .",dance floor,positive
1159,"after dinner , take your date to the huge dance floor , probably one of the biggest you 'll see in ny .",dinner,neutral
3547,taj mahal offered gret value and great food .,value,positive
3547,taj mahal offered gret value and great food .,food,positive
792,has the chef and owner changed ? ? ?,chef,neutral
792,has the chef and owner changed ? ? ?,owner,neutral
2015,my boyfriend and i recently had an early dinner at artisanal and was satisfied with our experience .,dinner,positive
3692,"but do n't ever order bacon late at nite ( either platter or in sandwiches , for that matter do n't from any take out place ) as it is from the morning frying turns out hard almost like bacos , hurt my molars .",bacon,negative
